region,window,group,q,point,lo,hi,n
shared,13,"('WT', 'VEH')",50.0,0.8275766149163246,0.8237953662872315,0.8310902863740921,5496
shared,13,"('WT', 'VEH')",95.0,0.9639001144096255,0.9597284588264301,0.9670968884602189,5496
shared,13,"('WT', 'VEH')",99.0,1.0041535830823705,0.9975801416439936,1.0109190726652741,5496
shared,14,"('Dp1Yey', 'LCTB92')",1.0,nan,nan,nan,0
shared,14,"('Dp1Yey', 'LCTB92')",5.0,nan,nan,nan,0
shared,14,"('Dp1Yey', 'LCTB92')",50.0,nan,nan,nan,0
shared,14,"('Dp1Yey', 'LCTB92')",95.0,nan,nan,nan,0
shared,14,"('Dp1Yey', 'LCTB92')",99.0,nan,nan,nan,0
shared,14,"('Dp1Yey', 'VEH')",1.0,0.4323292422294617,0.3940609097480774,0.4820305450260639,355
shared,14,"('Dp1Yey', 'VEH')",5.0,0.5129425257444382,0.49834929704666137,0.5402787293493748,355
shared,14,"('Dp1Yey', 'VEH')",50.0,0.7384589314460754,0.724039614200592,0.7617620080709457,355
shared,14,"('Dp1Yey', 'VEH')",95.0,1.0023473830660805,0.9451221894472838,1.0292112044990063,355
shared,14,"('Dp1Yey', 'VEH')",99.0,1.0656837010383606,1.0490015006065367,1.097803808748722,355
shared,14,"('WT', 'LCTB92')",1.0,nan,nan,nan,0
shared,14,"('WT', 'LCTB92')",5.0,nan,nan,nan,0
shared,14,"('WT', 'LCTB92')",50.0,nan,nan,nan,0
shared,14,"('WT', 'LCTB92')",95.0,nan,nan,nan,0
shared,14,"('WT', 'LCTB92')",99.0,nan,nan,nan,0
shared,14,"('WT', 'VEH')",1.0,0.4023310422897339,0.3736613988876343,0.4779452037811279,355
shared,14,"('WT', 'VEH')",5.0,0.5258350104093552,0.48216694593429565,0.5734653502702713,355
shared,14,"('WT', 'VEH')",50.0,0.8254915028810501,0.8003534376621246,0.8453491181135178,355
shared,14,"('WT', 'VEH')",95.0,1.0085407261736692,0.9880186555208639,1.0334916971623898,355
shared,14,"('WT', 'VEH')",99.0,1.0624870575964451,1.0409659826364364,1.080910973250866,355
shared,14,"('Dp1Yey', 'LCTB92')",1.0,0.38758637428283693,0.36188502061367034,0.4152419757843018,5005
shared,14,"('Dp1Yey', 'LCTB92')",5.0,0.5180399894714356,0.5082411640882492,0.5265194708108901,5005
shared,14,"('Dp1Yey', 'LCTB92')",50.0,0.7545314431190491,0.7495771646499634,0.75811967253685,5005
shared,14,"('Dp1Yey', 'LCTB92')",95.0,0.9186979278922082,0.9126628786325455,0.9235323593020439,5005
shared,14,"('Dp1Yey', 'LCTB92')",99.0,0.9712485661357642,0.9658979438245296,0.9761862593144178,5005
shared,14,"('Dp1Yey', 'VEH')",1.0,0.3779896712303162,0.3603567337989807,0.39382250523567197,5005
shared,14,"('Dp1Yey', 'VEH')",5.0,0.5195838868618011,0.5042462766170502,0.5314998894929885,5005
shared,14,"('Dp1Yey', 'VEH')",50.0,0.7602074444293976,0.7560548897832632,0.7644542530179024,5005
shared,14,"('Dp1Yey', 'VEH')",95.0,0.9149530827999115,0.9106860563904047,0.9186517342925071,5005
shared,14,"('Dp1Yey', 'VEH')",99.0,0.9604546788334847,0.9544092416763306,0.9641673341393471,5005
shared,14,"('WT', 'LCTB92')",1.0,0.33550469756126405,0.3254931104183197,0.3477346569299698,6370
shared,14,"('WT', 'LCTB92')",5.0,0.4603187143802643,0.44848902225494386,0.4700188161432743,6370
shared,14,"('WT', 'LCTB92')",50.0,0.7640488520264626,0.759436322748661,0.7684180129319429,6370
shared,14,"('WT', 'LCTB92')",95.0,0.9375728897750377,0.9340142957866192,0.9430555146886033,6370
shared,14,"('WT', 'LCTB92')",99.0,0.9940770569629968,0.9865459529682994,0.999884413372201,6370
shared,14,"('WT', 'VEH')",1.0,0.45198607683181763,0.44010999441146853,0.4677423733472824,5460
shared,14,"('WT', 'VEH')",5.0,0.5583982199430466,0.5474777750298381,0.5685521364212036,5460
shared,14,"('WT', 'VEH')",50.0,0.8143478035926819,0.8102586572989822,0.8180892813950777,5460
shared,14,"('WT', 'VEH')",95.0,0.9526045875623822,0.9492531446740031,0.955648213243112,5460
shared,14,"('WT', 'VEH')",99.0,0.99414672404062,0.9861207733210176,1.000198065548975,5460
shared,15,"('Dp1Yey', 'LCTB92')",1.0,nan,nan,nan,0
shared,15,"('Dp1Yey', 'LCTB92')",5.0,nan,nan,nan,0
