region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.1741766701452434,-0.23213963210582733,-0.09174975752830505,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.24910741224885014,-0.3078654111362993,-0.14331622123718205,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.2482653892040252,-0.29427464127540626,-0.20578758308291412,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.1691462188959122,0.09529915273189549,0.20285469055175787,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.1404737323522568,0.08262014657258987,0.20194499492645268,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.018120916560292244,-0.013621829310432076,0.048269329592585564,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.00824469625949864,-0.033513588011264715,0.055033975690603,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.01671032071113565,-0.02995139044523225,0.06548406720161482,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.08679029583930975,-0.11359409451484681,-0.025122764825820914,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.04879980087280278,-0.0857102838158608,-0.018959760665893555,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.004019521176815033,-0.07926610112190247,0.08487749171908933,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.29951610378921023,0.22522368308156676,0.3419344812227064,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.31448731452226686,0.2627420201897621,0.3336384941339497,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.1118422377109527,-0.16844623565673833,-0.07512783193588256,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.1390833914279938,-0.17294163167476648,-0.09385314166545883,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.29769041389226913,-0.40746159516274927,-0.11909051239490509,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.26702637374401095,-0.2971883944794536,-0.24370355606079075,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.27622929498553306,-0.3080444495379929,-0.21741968438029247,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.175506477355957,0.16692561388015748,0.18732730865478514,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.17923235893249512,0.1524785807728767,0.19072324603796,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.13460546731948853,0.11767031848430634,0.15311189740896225,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.04714837670326244,-0.032341063022613525,0.06485493153333685,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.023167952299118055,-0.035342234373092696,0.06088526952266694,False,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.04856714963912967,0.03947964429855344,0.11044595634937264,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.09462157487869266,0.04547756910324098,0.12363688647747037,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.08440876007080078,-0.11676913499832153,-0.014777454733848661,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.11165261268615712,-0.12916756063699728,-0.10086129069328309,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.11175672054290775,-0.13032555156946193,-0.0944189047813414,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.11640521883964533,0.04097593373060229,0.12861092925071715,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.06554966568946835,0.04077748656272884,0.10485196664929387,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.06549069285392761,0.037003219872713086,0.1012440025806427,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.1443905527703463,0.092351003382355,0.18538122599478823,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.11977680787444123,0.09290438225492836,0.16946759447455406,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.04656090974807736,0.03661164522171023,0.059560973942279764,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.051156795024871804,0.03861032724380492,0.061079686284065224,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.0184934139251709,0.0022527262568473815,0.04232590198516841,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.20715101361274724,0.14116655588150007,0.22142280340194698,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.19572926878929142,0.16972268939018242,0.22516169190406815,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.08220237016677856,-0.14936062812805173,-0.03930848836898804,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.13216582536697385,-0.15021971821784974,-0.09019286632537843,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.12634068727493286,-0.14213407039642334,-0.10242759138345721,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.15998027324676495,-0.20927460074424742,-0.12916133403778085,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.1934370744228363,-0.21328501319885265,-0.14433191385865202,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.18542517662048338,0.13258928298950196,0.21317846369743332,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.16090689897537233,0.11803959608078002,0.21596408814191817,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.25092267990112305,0.21843713521957397,0.27662849277257917,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,0.30542588233947754,0.19551375150680533,0.351912260055542,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,0.2455279207229612,0.2043003347516058,0.36170508742332436,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.1942644023895264,-0.20403732776641847,-0.1689276647567749,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.1838764607906342,-0.20348857298493386,-0.1556379199028015,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,-0.20124241709709167,-0.22952892407774925,-0.17916272580623627,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.2702713400125504,-0.3035710471868515,-0.2465147733688352,True,97,97
regions400,100,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.27288060873746867,-0.30252570620179176,-0.250075208842754,True,97,97
