region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.35811596155166625,0.35560232400894165,0.3644844841957092,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.3642634630203247,0.3614326238632202,0.38157660961151124,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.48519498109817505,0.4658935070037842,0.49411994218826294,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.6633482813835142,0.617324024438858,0.6838536798954008,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.6952718997001648,0.6612446236610412,0.701143205165863,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.6568728101253509,0.6271418035030365,0.6676316630840301,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.6677452087402344,0.6607021152973175,0.6764930069446564,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.7750262320041656,0.7434491813182831,0.7982917428016663,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.8773224279284477,0.8667222678661346,0.8941907495260238,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.899037494957447,0.8767092555761336,0.9005488231778145,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.4821210956573486,0.4623854160308838,0.5005240511894226,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.5003280997276306,0.49000885486602785,0.543356055021286,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.6711072027683258,0.6570689678192139,0.7040524482727051,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.8598248064517975,0.843524670600891,0.8816635623574256,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.8857562094926833,0.8594593334197997,0.8973785787820816,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.5643194687366485,0.5641830265522003,0.6086746227741241,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.6067459762096405,0.5751601815223694,0.6613460719585419,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,1.040123488754034,0.9774731118232012,1.0907867476344109,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.1946905136108399,1.1669927132129667,1.2019398003816604,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.2131499403715131,1.1946468383073807,1.231485292315483,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3558770132064819,0.34530341625213623,0.4378222107887268,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.4337525486946106,0.3905602097511292,0.45949084758758546,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.5336813032627106,0.5214251577854156,0.542687326669693,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.6304604887962341,0.6194505161046981,0.6537727952003477,97
