region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
dmn_within,11,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.011042244732379913,0.00822492390871048,0.013897551223635672,True,20416,20416
dmn_within,11,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.008215077221393585,-0.01134803572203964,-0.0057740158867090954,True,20416,20416
dmn_within,11,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.014096288965083525,-0.0185641335416583,-0.009121018354781,True,20416,20416
dmn_within,11,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.08616531521081927,0.07412230610847473,0.09668132807314393,True,22272,20416
dmn_within,11,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.04477865099906919,0.036713633090257644,0.05312356740236282,True,22272,20416
dmn_within,11,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.04248075932264328,0.03992374856024981,0.045050243474543096,True,22272,20416
dmn_within,11,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.03348059384152291,0.031118754202034544,0.036260647068265844,True,22272,20416
dmn_within,11,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.02801393822766851,0.02326230571279306,0.032058031367603955,True,22272,20416
dmn_within,11,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.0428688043355942,-0.05656470985710622,-0.03326724410057071,True,25984,20416
dmn_within,11,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.04493883401155474,-0.05243850775063034,-0.037532185390591624,True,25984,20416
dmn_within,11,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.01428203284740448,0.011495822109282017,0.017353000864386556,True,25984,20416
dmn_within,11,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.015786605793982722,0.012948222239501771,0.01858660911908373,True,25984,20416
dmn_within,11,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.008610341022722512,0.005065775153228336,0.012784664465231107,True,25984,20416
dmn_within,12,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.1252160269021988,0.11423008516430852,0.13930880747735502,True,22128,25816
dmn_within,12,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.09804305732250218,0.09163493286818265,0.10640549905598168,True,22128,25816
dmn_within,12,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.042314961552619934,0.03931884095072746,0.04477721899747848,True,22128,25816
dmn_within,12,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.012403095979243384,0.009684120772872099,0.01478383947862312,True,22128,25816
dmn_within,12,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,0.0027065844740719047,-0.0010397127596661448,0.006845084893866486,False,22128,25816
dmn_within,12,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,-0.011457363367080697,-0.022778790012002025,0.002958325654268287,False,20284,20284
dmn_within,12,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,0.004426424205303259,-0.0033389282599091104,0.012338900230824925,False,20284,20284
dmn_within,12,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.008815936744213104,0.005791460908949375,0.01159487124532461,True,20284,20284
dmn_within,12,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.009066907316446438,-0.012465693205594968,-0.00616177976131435,True,20284,20284
dmn_within,12,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.010908670821226485,-0.01577674301550775,-0.006575369613710795,True,20284,20284
dmn_within,12,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.08325637578964235,0.07228985875844955,0.09334282788634299,True,22128,20284
