region,window,group,q,point,lo,hi,n
dmn_within,15,"('Dp1Yey', 'LCTB92')",99.0,0.9614718936756259,0.9581947602406149,0.9657427294151858,19888
dmn_within,15,"('Dp1Yey', 'VEH')",1.0,0.3772247737646103,0.3674611638188362,0.3879359620809555,19888
dmn_within,15,"('Dp1Yey', 'VEH')",5.0,0.5019304916262627,0.495020192861557,0.5070996131002903,19888
dmn_within,15,"('Dp1Yey', 'VEH')",50.0,0.7450339049100876,0.7431191764771938,0.7472120583057403,19888
dmn_within,15,"('Dp1Yey', 'VEH')",95.0,0.903582766279578,0.9008356365375221,0.90586411209777,19888
dmn_within,15,"('Dp1Yey', 'VEH')",99.0,0.9462888344749809,0.9442067624144256,0.9498814551485703,19888
dmn_within,15,"('WT', 'LCTB92')",1.0,0.32695787370204926,0.3184588748216629,0.3331187826395035,25312
dmn_within,15,"('WT', 'LCTB92')",5.0,0.44915237426757815,0.44368743896484375,0.45339528024196624,25312
dmn_within,15,"('WT', 'LCTB92')",50.0,0.7512617856264114,0.749264270067215,0.7534431252628565,25312
dmn_within,15,"('WT', 'LCTB92')",95.0,0.9303243581205605,0.9281855922192335,0.9325446538161486,25312
dmn_within,15,"('WT', 'LCTB92')",99.0,0.985940010473132,0.982062569222413,0.9892152491956949,25312
dmn_within,15,"('WT', 'VEH')",1.0,0.44378558695316317,0.43894726037979126,0.45169206768274306,21696
dmn_within,15,"('WT', 'VEH')",5.0,0.5479226037859917,0.5434935420751572,0.5520585378631949,21696
dmn_within,15,"('WT', 'VEH')",50.0,0.7999337837100029,0.7981886450201273,0.8018592752516269,21696
dmn_within,15,"('WT', 'VEH')",95.0,0.9410393871366978,0.9387206714600325,0.9428162121446804,21696
dmn_within,15,"('WT', 'VEH')",99.0,0.98336095912382,0.9804458357393742,0.9864525974728167,21696
dmn_within,16,"('Dp1Yey', 'LCTB92')",1.0,0.37448369562625883,0.3660197637975216,0.3869520962238312,19756
dmn_within,16,"('Dp1Yey', 'LCTB92')",5.0,0.4889722615480423,0.48446732573211193,0.492796603217721,19756
dmn_within,16,"('Dp1Yey', 'LCTB92')",50.0,0.7255735397338867,0.7234252393245697,0.7276356719434262,19756
dmn_within,16,"('Dp1Yey', 'LCTB92')",95.0,0.8953184448182583,0.8926303165499121,0.8977667391300201,19756
dmn_within,16,"('Dp1Yey', 'LCTB92')",99.0,0.9554868144914508,0.9513134997338057,0.9603994423523547,19756
dmn_within,16,"('Dp1Yey', 'VEH')",1.0,0.37735105156898496,0.3676791976392269,0.3877154482901097,19756
dmn_within,16,"('Dp1Yey', 'VEH')",5.0,0.48788559436798096,0.4811221957206726,0.4919585734605789,19756
dmn_within,16,"('Dp1Yey', 'VEH')",50.0,0.7304108738899231,0.7280108146369457,0.7329966127872467,19756
dmn_within,16,"('Dp1Yey', 'VEH')",95.0,0.8929005842655897,0.8908872689586133,0.8952758200466633,19756
dmn_within,16,"('Dp1Yey', 'VEH')",99.0,0.9413368219509721,0.9378499597217891,0.945557584241033,19756
dmn_within,16,"('WT', 'LCTB92')",1.0,0.30951284170150756,0.30317357890307906,0.31701505729556084,25144
dmn_within,16,"('WT', 'LCTB92')",5.0,0.4365067660808563,0.43121878504753114,0.44244182251393793,25144
dmn_within,16,"('WT', 'LCTB92')",50.0,0.7384129911661148,0.7364679113030433,0.7405586369335652,25144
dmn_within,16,"('WT', 'LCTB92')",95.0,0.9215013645589352,0.9186170399188995,0.9236650910228489,25144
dmn_within,16,"('WT', 'LCTB92')",99.0,0.9765952994674444,0.9726593592576682,0.9799695517867804,25144
dmn_within,16,"('WT', 'VEH')",1.0,0.43497345626354217,0.42915657818317415,0.4408652925491333,21552
dmn_within,16,"('WT', 'VEH')",5.0,0.5378432080149651,0.5338622441887856,0.5425059316679836,21552
dmn_within,16,"('WT', 'VEH')",50.0,0.7876692339777946,0.7858186781406402,0.7898105358704924,21552
dmn_within,16,"('WT', 'VEH')",95.0,0.9304126471281052,0.9283234243560583,0.931911084940657,21552
dmn_within,16,"('WT', 'VEH')",99.0,0.9755118262395265,0.9726030739955605,0.9791127149495307,21552
dmn_within,17,"('Dp1Yey', 'LCTB92')",1.0,0.37201100051403047,0.3531346321105957,0.38346487283706665,19624
dmn_within,17,"('Dp1Yey', 'LCTB92')",5.0,0.47818103432655334,0.47377392947673796,0.48213350772857666,19624
dmn_within,17,"('Dp1Yey', 'LCTB92')",50.0,0.7122358530759811,0.7098677605390549,0.7144540250301361,19624
dmn_within,17,"('Dp1Yey', 'LCTB92')",95.0,0.8867467880249021,0.8834808971360326,0.8900903496891259,19624
dmn_within,17,"('Dp1Yey', 'LCTB92')",99.0,0.9454329807311297,0.9423603191971779,0.9488971894606948,19624
dmn_within,17,"('Dp1Yey', 'VEH')",1.0,0.37271368443965913,0.36513242828845976,0.38314287960529325,19624
dmn_within,17,"('Dp1Yey', 'VEH')",5.0,0.47091716825962066,0.4665056556463242,0.4765090488642454,19624
dmn_within,17,"('Dp1Yey', 'VEH')",50.0,0.716248020529747,0.7139460433274507,0.7184918373823166,19624
dmn_within,17,"('Dp1Yey', 'VEH')",95.0,0.8815235991030931,0.8784993552882224,0.8844323474913834,19624
dmn_within,17,"('Dp1Yey', 'VEH')",99.0,0.9346093665063382,0.9313206970691681,0.9386286317426711,19624
dmn_within,17,"('WT', 'LCTB92')",1.0,0.3022129386663437,0.2960740625858307,0.30885106325149536,24976
dmn_within,17,"('WT', 'LCTB92')",5.0,0.427062451839447,0.42140390127897265,0.43141984939575195,24976
dmn_within,17,"('WT', 'LCTB92')",50.0,0.7249870747327805,0.72278305105865,0.7276295125484467,24976
dmn_within,17,"('WT', 'LCTB92')",95.0,0.9120751582086086,0.9098406356293708,0.9148384560830891,24976
dmn_within,17,"('WT', 'LCTB92')",99.0,0.9676442472264171,0.963762553408742,0.9712864118628204,24976
dmn_within,17,"('WT', 'VEH')",1.0,0.4229473084211349,0.41865354776382446,0.42865237474441525,21408
dmn_within,17,"('WT', 'VEH')",5.0,0.5292570933699607,0.5242302273958921,0.5335715728625656,21408
dmn_within,17,"('WT', 'VEH')",50.0,0.7772376388311386,0.7752616384997963,0.779101481102407,21408
dmn_within,17,"('WT', 'VEH')",95.0,0.9218779798597098,0.9199983082711696,0.9234119623899459,21408
dmn_within,17,"('WT', 'VEH')",99.0,0.9644407133385541,0.9607942121848464,0.9673566147685051,21408
dmn_within,18,"('Dp1Yey', 'LCTB92')",1.0,0.36205404162406923,0.34537637531757354,0.3785873055458069,19492
dmn_within,18,"('Dp1Yey', 'LCTB92')",5.0,0.4677869886159897,0.46310360424220565,0.47242890045046804,19492
dmn_within,18,"('Dp1Yey', 'LCTB92')",50.0,0.700371190905571,0.697749026119709,0.7024723462760448,19492
dmn_within,18,"('Dp1Yey', 'LCTB92')",95.0,0.878152510151267,0.8749747477471829,0.8808122128248215,19492
dmn_within,18,"('Dp1Yey', 'LCTB92')",99.0,0.933271594941616,0.9309291765093803,0.9377254284918308,19492
dmn_within,18,"('Dp1Yey', 'VEH')",1.0,0.368439057469368,0.3611447616964578,0.37676342859864226,19492
dmn_within,18,"('Dp1Yey', 'VEH')",5.0,0.4643788725137711,0.4600041128695011,0.46990036964416504,19492
dmn_within,18,"('Dp1Yey', 'VEH')",50.0,0.7045136094093323,0.7020529508590698,0.7066226743161679,19492
dmn_within,18,"('Dp1Yey', 'VEH')",95.0,0.8668484888970852,0.8642268481478096,0.8692053064703942,19492
dmn_within,18,"('Dp1Yey', 'VEH')",99.0,0.9245061518996954,0.9203203657809645,0.9276529460400343,19492
dmn_within,18,"('WT', 'LCTB92')",1.0,0.29662280559539794,0.2897001583874226,0.302150194555521,24808
dmn_within,18,"('WT', 'LCTB92')",5.0,0.4155645102262497,0.410771381855011,0.42099374525249006,24808
